id,alter,genre,categories,released,eigenschaften,original_price,recommendations
2455650,,,,"2 Jun, 2023",,,
2456010,,,,"30 Oct, 2023",,,
2456030,,,,"3 Jul, 2023",,,
2456620,,,,"22 Jun, 2023",,,
2456930,,,,"3 Jun, 2023",,,
2456970,,,,"19 Jun, 2025",,,
2457360,,,,"31 May, 2023",,,
2457550,,,,"15 Nov, 2023",,,
2457810,,,,"2 Jun, 2023",,,
2458380,,,,"24 Jul, 2024",,,
2458750,,,,"6 Jun, 2023",,,
2459110,,,,"23 Jan, 2024",,,
2460380,,,,"25 Aug, 2023",,,
2460470,,,,"4 Jun, 2023",,,
2460740,,,VR Only,"29 Feb, 2024",,,
2461390,,,,"5 Jun, 2023",,,
2461650,,,,"6 Jun, 2023",,,
2461860,,,,"4 Apr, 2024",,,
2461930,,,,"5 Jun, 2023",,,
2462330,,,,"9 Jun, 2023",,,
2462680,,,,"7 Jun, 2023",,,
2462710,,,,"26 Apr, 2025",,,
2462820,,,,"18 Jul, 2023",,,
2463050,,,,,,,
2463760,,Animation & Modeling; Design & Illustration; Utilities; Video Production,,"1 Aug, 2023",,1279.0,
2463900,,,,"18 Aug, 2024",,,
2464050,,,,"12 Jun, 2023",,,
2464100,,,,"9 Jun, 2023",,,
2464380,,,,"8 Jun, 2023",,,
2464720,,,,"4 Aug, 2023",,,
2464830,,,,"29 Jun, 2023",,,
2465160,,,,"30 Jan, 2025",,,
2465260,,,,"9 Jun, 2023",,,
2465610,,,,"21 Jun, 2023",,,
2466010,,,,"8 Apr, 2025",,,
2466280,,,,"13 Jun, 2023",,,
2466510,,,,"13 Jun, 2023",,,
2466550,,,,"10 Jun, 2023",,,
2466780,,,,"21 Jun, 2023",,,
2466830,,,,"9 Jun, 2023",,,
2467570,,,,"9 Jun, 2023",,,
2467650,,,,"2 Jul, 2024",,,
2467730,,,,"9 Jun, 2023",,,
2467770,,,Full controller support,"9 May, 2024",,,
2467960,,Animation & Modeling; Utilities; Game Development,,"2 Jul, 2023",,1950.0,
2467980,,,VR Only,"21 Jun, 2023",,,
2468080,,,,"9 Jun, 2023",,,
2468390,,Utilities,,"12 Nov, 2023",,199.0,
2468980,,,,"19 Jan, 2025",,,
2469790,,,,"2 Jul, 2023",,,
2470360,,,,"14 Jun, 2023",,,
2471560,,,,"15 Jun, 2023",,,
2471700,,,,"30 Sep, 2023",,,
2471930,,,,"16 Nov, 2023",,,
2472110,,,,"6 Jul, 2023",,,
2472150,,,,"30 Jun, 2023",,,
2472350,,Free To Play; Game Development,Steam Workshop,To be announced,,,
2472500,,,,"15 Jun, 2023",,,
2472880,,,,"20 Feb, 2024",,,
2473490,,,,"19 Aug, 2024",,,
2473600,,,,"16 Jun, 2023",,,
2473690,,,,"13 Jun, 2023",,,
2473730,,,,"16 Jun, 2023",,,
2474070,,,,"13 Jun, 2023",,,
2474300,,,,"16 Jun, 2023",,,
2474680,,,,"20 Jun, 2023",,,
2475030,,,,"16 Jun, 2023",,,
2476320,,,,"21 Jun, 2023",,,
2476410,,,,"14 Jun, 2023",,,
2476440,,,,"2 Oct, 2025",,,
2477700,,,,"27 Jun, 2023",,,
2477720,,,,"19 Jun, 2023",,,
2477940,,,,"21 Jun, 2023",,,
2478110,,,,"16 Dec, 2023",,,
2478180,,,,"30 Jun, 2023",,,
2478210,,,,"8 Sep, 2023",,,
2478300,,,,"20 Jun, 2023",,,
2478770,,,,"12 Jul, 2023",,,
2479040,,,,"17 Jun, 2023",,,
2479390,,,,"28 Oct, 2024",,,
2479480,,,,"19 Jun, 2023",,,
2479590,,,,"23 Jun, 2023",,,
2480280,,,,"25 Aug, 2023",,,
2480680,,Utilities; Video Production; Early Access,VR Supported,"28 Jul, 2023",,689.0,
2481130,,,,"23 Jun, 2023",,,
2481180,,,,"24 Jun, 2023",,,
2481580,,,,"20 Jun, 2023",,,
2481650,,,,"9 Apr, 2024",,,
2482350,,,,"5 Jul, 2023",,,
2482380,,,,"4 Sep, 2023",,,
2483840,,,,"2 Aug, 2023",,,
2483900,,,,"30 Jun, 2023",,,
2484200,,Simulation; Education,VR Supported; Remote Play Together,"26 Jul, 2023",,199.0,
2485160,,,,"3 Jul, 2023",,,
2485190,,Animation & Modeling; Design & Illustration; Photo Editing,,"31 Jul, 2023",,4899.0,149.0
2485300,,,,"13 Jan, 2025",,,
2485520,,,,"8 Sep, 2023",,,
2485550,,,,"22 Jun, 2023",,,
2485760,,,,"30 Aug, 2023",,,
2485780,,,,"4 Jul, 2023",,,
2486350,,,,"26 Jun, 2023",,,
2486440,,,,"9 Jul, 2023",,,
2486480,,,,"23 Jun, 2023",,,
2487080,,,,"10 Sep, 2023",,,
2487410,,,,"10 Jul, 2023",,,
2487630,,,,"28 Jun, 2023",,,
2487690,,,,"26 Jun, 2023",,,
2488440,,,,"11 Jun, 2024",,,
2488530,,,,"11 Aug, 2023",,,
2488610,,,,"31 Aug, 2023",,,
2488810,,,,"1 Sep, 2023",,,
2489140,,,,"28 Jun, 2023",,,
2489200,,,,"2 Jul, 2023",,,
2490450,,,,"4 Jul, 2023",,,
2490740,,,,"28 Jun, 2023",,,
2490870,,,,"19 Apr, 2024",,,
2490980,,,,"11 Jul, 2023",,,
2491290,,,,"13 Sep, 2023",,,
2491510,,,,"29 Jun, 2023",,,
2491580,,,,"18 Jan, 2024",,,
2491590,,,,"24 Dec, 2023",,,
2491650,,,,"27 Jun, 2023",,,
2492280,,,,"14 Aug, 2023",,,
2492860,,,,"14 Jul, 2023",,,
2493100,,,,"7 Mar, 2024",,,
2493450,,,,"30 Jun, 2023",,,
2494510,,Utilities; Video Production,Partial Controller Support,"29 Aug, 2023",,3399.0,
2494530,,,,"3 Aug, 2023",,,
2495250,,,,"22 Sep, 2023",,,
2495520,,,,"7 Aug, 2023",,,
2495590,,,,"25 Jan, 2024",,,
2495740,,,,"25 Nov, 2023",,,
2495800,,,,"3 Jul, 2023",,,
2495810,,Animation & Modeling; Design & Illustration; Education; Utilities; Web Publishing; Game Development; Early Access,,"20 Mar, 2024",,975.0,
2496030,,,VR Only,"20 Jul, 2023",,,
2496340,,,,"11 Jul, 2023",,,
2496620,,,,"21 Mar, 2024",,,
2496690,,,,"11 Jun, 2024",,,
2496900,,,,"24 Jul, 2023",,,
2497820,,,,"29 Sep, 2023",,,
2498030,,,,"22 Oct, 2024",,,
2498040,,,,"22 Apr, 2024",,,
2499350,,,,"10 Dec, 2023",,,
2499560,,,,"4 Jul, 2023",,,
2500030,,,,"30 Apr, 2024",,,
2500510,,,,"1 Sep, 2025",,,
2500530,,,,"25 Aug, 2023",,,
2500560,,,,"4 Jul, 2023",,,
2500640,,,,"10 Oct, 2023",,,
2501290,,,,"19 Aug, 2023",,,
2501740,,,,"9 Jul, 2023",,,
2502580,,,,"5 Jul, 2023",,,
2503000,,,,"21 May, 2024",,,
2503270,,,,"11 Jul, 2023",,,
2503540,,,,"8 Oct, 2023",,,
2503680,,,,"16 Jul, 2023",,,
2503930,,,,"1 Aug, 2023",,,
2504120,,,,"5 Jul, 2023",,,
2504570,,,VR Only,"10 Jul, 2023",,,
2505480,,,,"19 Oct, 2023",,,
2506170,,,,"9 Aug, 2023",,,
2506640,,,,"2 Oct, 2024",,,
2507450,,,,"14 Aug, 2023",,,
2508060,,,,"11 Jul, 2023",,,
2508270,,,,"11 Jul, 2023",,,
2509470,,,,"18 Jul, 2023",,,
2509570,,Casual; Simulation; Education,,Coming soon,,,
2509630,,,,"12 Jul, 2023",,,
2509880,,,,"11 Aug, 2023",,,
2510240,,,VR Only,"14 Jul, 2023",,,
2510550,,,,"28 Aug, 2023",,,
2510600,,,,"28 Sep, 2023",,,
2511260,,,,"14 Jul, 2023",,,
2511410,,,,"13 Jul, 2023",,,
2511880,,,,"21 Jul, 2023",,,
2512540,,,,"8 Oct, 2023",,,
2513820,,,,"3 Nov, 2024",,,
2514880,,,,"1 Jun, 2025",,,
2515130,,,,"1 Sep, 2023",,,
2515140,,,,"20 Dec, 2023",,,
2515550,,,,"20 Mar, 2025",,,
2516000,,,,"27 Jul, 2023",,,
2516020,,,,"7 Oct, 2025",,,
2516250,,,,"25 Jul, 2023",,,
2516490,,,VR Supported,"27 Jul, 2023",,,
2516520,,,,"30 Oct, 2024",,,
2516880,,,,"14 Jul, 2023",,,
2517140,,,,"17 Jul, 2023",,,
2517320,,,,"18 Jul, 2023",,,
2517480,,,,"26 Jul, 2023",,,
2517670,,,,"4 Sep, 2023",,,
2517780,,,,"21 Jul, 2023",,,
2517880,,,,"27 Jul, 2023",,,
2518050,,,,"24 Jul, 2023",,,
2518400,,,,"24 Apr, 2024",,,
2518740,,,,"20 Jul, 2023",,,
2519350,,,,"8 Apr, 2025",,,
2519950,,,,"20 Jul, 2023",,,
2520080,,,,"21 Jul, 2023",,,
2520090,,,,"15 Aug, 2023",,,
2520440,,,,"29 Jul, 2023",,,
2520720,,,,"23 Jul, 2023",,,
2520990,,,,"28 Feb, 2024",,,
2521310,,,,"27 Jul, 2023",,,
2521570,,,,"25 Jun, 2025",,,
2522350,,Indie; Game Development,,"14 Aug, 2023",,900.0,
2522510,,,,"20 Jul, 2023",,,
2522640,,,,"27 Aug, 2023",,,
2523050,,,,"27 May, 2024",,,
2523170,,,,"26 May, 2024",,,
2523260,,,,"25 Jul, 2023",,,
2523490,,,,"21 Jul, 2023",,,
2523570,,,,"20 Jul, 2023",,,
2524510,,,,"5 Dec, 2023",,,
2524540,,,,"24 Aug, 2023",,,
2524750,,,,"25 Aug, 2025",,,
2524790,,,,"11 Oct, 2023",,,
2525480,,,,"27 Jul, 2023",,,
2525710,,,,"23 Aug, 2023",,,
2526320,,,,"9 Aug, 2023",,,
2526400,,,,"27 Aug, 2023",,,
2526420,,,,"28 Jul, 2023",,,
2526690,,,,"24 Jul, 2023",,,
2526730,,,,"25 Jul, 2023",,,
2527380,,Animation & Modeling; Design & Illustration; Video Production; Game Development,,Coming soon,,,
2527560,,,,"5 Sep, 2023",,,
2527740,,,,"28 Sep, 2023",,,
2527770,,,,"24 Jul, 2023",,,
2527870,,,,"17 Jul, 2024",,,
2527950,,,,"7 Aug, 2023",,,
2528030,,,,"24 Feb, 2024",,,
2528270,,,,"9 Oct, 2023",,,
2528420,,Design & Illustration; Photo Editing,,"18 Aug, 2023",,99.0,
2528490,,,,"28 Jul, 2023",,,
2528700,,,,"17 Jul, 2025",,,
2530010,,,,"26 Jul, 2023",,,
2530750,,Video Production,,"7 Nov, 2023",,9999.0,
2530790,,Video Production,,"7 Nov, 2023",,13999.0,
2530960,,,,"3 Aug, 2023",,,
2531990,,Design & Illustration; Photo Editing; Utilities; Game Development,,"18 Aug, 2023",,199.0,
2532140,,,,"26 Oct, 2023",,,
2532240,,Racing; Utilities,Full controller support; In-App Purchases,"19 Feb, 2025",,,
2532510,,,,"15 Sep, 2023",,,
2532860,,,,"19 Sep, 2023",,,
2532900,,,,"6 Nov, 2023",,,
2533360,,,,"5 Sep, 2023",,,
2534080,,,,"2 Aug, 2023",,,
2534380,,,,"28 Jul, 2023",,,
2534530,,,,"28 Jul, 2023",,,
2534880,,,,"29 Jul, 2023",,,
2535530,,,,"16 Apr, 2024",,,
2535720,,,,"30 Aug, 2023",,,
2535940,,,,"6 Feb, 2024",,,
2536000,,,,"7 Aug, 2023",,,
2536080,,,,"25 Mar, 2025",,,
2536170,,,,"28 Jul, 2023",,,
2536430,,,,"30 Jul, 2023",,,
2536630,,,,"14 Sep, 2024",,,
2537740,,,,"31 Jul, 2023",,,
2537990,,,,"12 Apr, 2024",,,
2539150,,,,"1 Aug, 2023",,,
2539430,,,,"1 Aug, 2023",,,
2539540,,,,"2 Aug, 2023",,,
2539670,,,,"10 Aug, 2023",,,
2540040,,,,"3 Aug, 2023",,,
2540470,,,,"25 Aug, 2023",,,
2540580,,,,"10 Aug, 2023",,,
2541120,,,,"17 Aug, 2023",,,
2541340,,,,"7 Aug, 2023",,,
2541350,,,,"9 Aug, 2024",,,
2541620,,,,"22 Aug, 2023",,,
2541970,,,,"9 Oct, 2023",,,
2542000,,,,"19 Aug, 2023",,,
2542050,,,,"3 Aug, 2023",,,
2542250,,,,"24 Aug, 2023",,,
2542330,,,,"8 Aug, 2023",,,
2542340,,,,"5 Dec, 2024",,,
2542500,,,,"22 Jan, 2025",,,
2542710,,,,"3 Aug, 2023",,,
2542980,,,,"8 Aug, 2023",,,
2543020,,,,"14 Jan, 2024",,,
2543540,,,,"3 Sep, 2024",,,
2544180,,,,"22 Jul, 2024",,,
2544470,,,,"7 Sep, 2023",,,
2544670,,,,"4 Aug, 2023",,,
2544750,,,,"8 Aug, 2023",,,
2545190,,,,"19 Jan, 2024",,,
2545350,,,,"3 Nov, 2023",,,
2545370,,,,"15 Oct, 2023",,,
2545470,,,,"7 Sep, 2023",,,
2545650,,Free To Play,Single-player,"8 Aug, 2024",,,
2545800,,,,"9 Oct, 2025",,,
2546130,,Simulation; Software Training; Game Development,VR Only,"25 Oct, 2024",,,
2546220,,,,"9 Aug, 2023",,,
2546280,,,,"24 Aug, 2023",,,
2546410,,,,"6 Aug, 2023",,,
2546490,,,,"1 Sep, 2023",,,
2546700,,,,"10 Dec, 2023",,,
2547050,,,,"7 Aug, 2023",,,
2547160,,,,"9 Aug, 2023",,,
2547270,,,,"13 Aug, 2023",,,
2547660,,,,"5 Sep, 2023",,,
2548130,,,,"18 Sep, 2023",,,
2548240,,,,"10 Aug, 2023",,,
2548300,,,,"10 Aug, 2023",,,
2548340,,,,"8 Jan, 2024",,,
2548450,,,,"22 Aug, 2023",,,
2548740,,,,"11 Sep, 2023",,,
2549090,,,,,,,
2549690,,,,"4 Sep, 2023",,,
2549810,,,,"3 Nov, 2023",,,
2549860,,,VR Supported,"10 Aug, 2023",,,
2549890,,,,"20 Dec, 2023",,,
2550130,,,,"4 Apr, 2024",,,
2550280,,,,"11 Aug, 2023",,,
2551190,,Video Production,,"24 Oct, 2023",,4896.0,
2551600,,,,"14 Aug, 2023",,,
2551670,,,,"23 Aug, 2025",,,
2552250,,,,"24 Aug, 2023",,,
2552300,,,,"9 Aug, 2023",,,
2552330,,Photo Editing; Utilities,VR Supported; Partial Controller Support,"27 Oct, 2023",,975.0,
2552620,,,,"27 Mar, 2024",,,
2552860,,,,"11 Aug, 2023",,,
2553130,,,,"11 Jul, 2024",,,
2553380,,,,"27 May, 2024",,,
2553430,,,,"17 Aug, 2023",,,
2553550,,,,"28 Mar, 2024",,,
2553740,,,,"14 Aug, 2023",,,
2553980,,,,"28 Nov, 2023",,,
2554760,,Animation & Modeling; Design & Illustration; Utilities; Game Development,,"4 Oct, 2023",,1479.0,
2554940,,,,"24 Oct, 2024",,,
2555070,,,,"26 Oct, 2023",,,
2555180,,,,"28 Nov, 2023",,,
2555290,,,,"11 Apr, 2024",,,
2555370,,,,"18 Aug, 2023",,,
2555450,,,,"15 Sep, 2023",,,
2555870,,,,"23 Aug, 2023",,,
2556640,,,,"18 Aug, 2023",,,
2556660,,,,"23 Aug, 2023",,,
2556840,,,,"8 Sep, 2023",,,
2557030,,,,"19 Aug, 2023",,,
2557590,,,,"19 Oct, 2023",,,
2557600,,,,"29 Sep, 2023",,,
2557610,,,,"25 Jan, 2024",,,
2557710,,,,"14 Aug, 2023",,,
2557990,,,,"18 Dec, 2024",,,
2558180,,,,"12 Oct, 2023",,,
2558740,,,,"7 Sep, 2023",,,
2559850,,,,"27 Jun, 2024",,,
2560430,,,,"19 Aug, 2023",,,
2560810,,,,"17 Aug, 2023",,,
2560980,,,,"24 Aug, 2023",,,
2561070,,,,"17 Aug, 2023",,,
2561560,,,,"2 Feb, 2024",,,
2561570,,,,"2 Oct, 2024",,,
2561890,,,,"16 Aug, 2023",,,
2561990,,,,"23 Oct, 2023",,,
2562120,,,,"20 Sep, 2023",,,
2562250,,,,"29 Jul, 2025",,,
2562330,,,,"27 Aug, 2023",,,
2562530,,,,"24 Aug, 2023",,,
2562930,,,,"18 Aug, 2023",,,
2563270,,,,,,,
2563330,,,,"1 Jun, 2024",,,
2563420,,,,"17 Aug, 2023",,,
2564000,,,VR Only,"30 Oct, 2023",,,
2564110,,,,"30 Aug, 2023",,,
2564900,,,,"7 Nov, 2024",,,
2565170,,Education,Partial Controller Support,Coming soon,,,
2565400,,,Full controller support,"29 Mar, 2025",,,
2565410,,,,"18 Mar, 2024",,,
2565500,,,,"19 Dec, 2023",,,
2567400,,Design & Illustration,,"15 Sep, 2023",,779.0,
2567420,,,,"4 Jun, 2024",,,
2567460,,,,"1 Sep, 2023",,,
2567570,,,,"21 Dec, 2023",,,
2568590,,,,"23 Aug, 2023",,,
2569150,,,,"24 Aug, 2024",,,
2569860,,,,"9 Nov, 2023",,,
2569990,,,,"30 Aug, 2023",,,
2570190,,,,"18 Jun, 2025",,,
2570460,,,,"24 Aug, 2023",,,
2570820,,,,"28 Feb, 2025",,,
2571480,,,VR Only,"28 Aug, 2023",,,
2571530,,,,"29 Aug, 2023",,,
2571630,,,,"31 Aug, 2023",,,
2571690,,,,"1 Oct, 2023",,,
2571700,,,,"27 Sep, 2023",,,
2572180,,,,"24 Aug, 2023",,,
2572370,,,,"11 Jun, 2025",,,
2572380,,,,"17 Dec, 2024",,,
2572550,,,,"22 Oct, 2023",,,
2572720,,,,"1 Mar, 2024",,,
2573410,,,,"18 Sep, 2023",,,
2574720,,,,"6 Oct, 2023",,,
2574740,,,,"29 Aug, 2023",,,
2574980,,,,"26 Aug, 2023",,,
2575020,,,,"20 Apr, 2024",,,
2575170,,,,"28 Jul, 2024",,,
2575450,,Design & Illustration; Education; Utilities,,"3 Nov, 2023",,,
2575500,,,,"16 Jul, 2024",,,
2575690,,,,"26 Sep, 2023",,,
2576230,,,,"8 Sep, 2023",,,
2576270,,,,"27 Sep, 2023",,,
2576420,,,,"25 Apr, 2024",,,
2577130,,,,"29 Aug, 2023",,,
2577210,,,,"31 Aug, 2023",,,
2577880,,,,"31 Aug, 2023",,,
2578200,,,,"7 Sep, 2023",,,
2579030,,,,"31 Aug, 2023",,,
2579150,,,,"31 Aug, 2023",,,
2579500,,,,"18 Apr, 2024",,,
2579630,,,,"22 Sep, 2023",,,
2579720,,,,"15 Feb, 2024",,,
2580060,,,,"23 Sep, 2023",,,
2580080,,,,"31 Aug, 2023",,,
2580090,,,,"20 Sep, 2023",,,
2580190,,Free To Play; Utilities,,"6 Aug, 2024",,,
2580300,,,,"29 Feb, 2024",,,
2580400,,,,"8 Nov, 2023",,,
2581280,,,,"14 Sep, 2023",,,
2582550,,,,"7 Sep, 2023",,,
2583710,,Utilities,,"22 Sep, 2023",,589.0,
2584580,,,,"8 Sep, 2023",,,
2584670,,,,"5 Sep, 2023",,,
2584690,,,,"29 Sep, 2023",,,
2584790,,,,"1 Aug, 2024",,,
2585100,,,,"5 Sep, 2023",,,
2585120,,,,"29 Nov, 2023",,,
2585300,,,,"18 Nov, 2023",,,
2585690,,,,"5 Aug, 2025",,,
2585880,,,,"2 Sep, 2023",,,
2586610,,,,"7 Sep, 2023",,,
2587070,,,,"18 Sep, 2023",,,
2587580,,,,"28 Sep, 2023",,,
2588030,,,,"24 Sep, 2023",,,
2588100,,,,"6 Sep, 2023",,,
2588510,,,,"22 Oct, 2023",,,
2588920,,,,"24 Oct, 2023",,,
2588930,,,,"26 Sep, 2023",,,
2589390,,,,"3 May, 2024",,,
2589780,,,,"10 Jan, 2024",,,
2590120,,,,"19 Sep, 2023",,,
2591510,,,,"7 Sep, 2023",,,
2592200,,,,"22 Sep, 2023",,,
2593490,,,VR Supported,"21 Sep, 2023",,,
2593550,,,,"15 Sep, 2023",,,
2594120,,,,"19 Sep, 2023",,,
2594230,,,,"9 Sep, 2023",,,
2594450,,,,"12 Sep, 2023",,,
2594510,,,,"11 Sep, 2023",,,
2595180,,,VR Supported,"13 Oct, 2023",,,
2595570,,,,"8 Dec, 2024",,,
2596040,,,,"5 Oct, 2023",,,
2596500,,,,"26 Mar, 2024",,,
2597070,,,,"11 Sep, 2025",,,
2597680,,,,"12 Sep, 2023",,,
2598130,,,,"1 May, 2024",,,
2598600,,,,"22 Aug, 2024",,,
2598710,,,,"16 May, 2024",,,
2599250,,,,"23 Sep, 2023",,,
2599400,,,,"14 Sep, 2023",,,
2599520,,,,"17 Sep, 2023",,,
2599980,,,,"5 Dec, 2023",,,
2600030,,,,"27 Sep, 2023",,,
2600060,,,,"16 Mar, 2024",,,
2600100,,,,"13 Sep, 2023",,,
2600750,,,,"17 Sep, 2023",,,
2600910,,,,,,,
2601970,,,,"18 Sep, 2023",,,
2601990,,,,"15 Sep, 2023",,,
2602720,,,,"29 Sep, 2024",,,
2602900,,,,"15 Sep, 2023",,,
2602960,,,,"28 Sep, 2023",,,
2603080,,,,"20 Sep, 2023",,,
2603170,,,,"19 Sep, 2023",,,
2603320,,,,"15 Sep, 2023",,,
2603340,,,,"16 Sep, 2023",,,
2603530,,,,"16 Aug, 2024",,,
2603690,,,,"24 May, 2024",,,
2603950,,Indie; Education; Photo Editing; Software Training; Utilities; Game Development,Steam Workshop,"28 Dec, 2023",,69.0,
2604040,,,,"2 Oct, 2024",,,
2604620,,,,"19 Oct, 2023",,,
2604860,,,,"18 May, 2024",,,
2604940,,,,"3 Jan, 2024",,,
2604950,,,,"25 Sep, 2023",,,
2605760,,,,"14 Sep, 2024",,,
2606020,,,,"24 Sep, 2023",,,
2606520,,,,"4 Jan, 2024",,,
2606580,,,,"16 Sep, 2023",,,
2607070,,,,"21 Sep, 2023",,,
2607290,,,,"18 Sep, 2023",,,
2608080,,,,"27 Sep, 2023",,,
2608320,,,,"27 Oct, 2023",,,
2608880,,,VR Only,"22 Sep, 2023",,,
2609050,,,,"25 Dec, 2023",,,
2609170,,,,"19 Apr, 2025",,,
2609300,,,,"4 Dec, 2023",,,
2610350,,,,"21 May, 2025",,,
2610380,,,,"28 Sep, 2023",,,
2610700,,,,"23 Mar, 2024",,,
2610750,,,,"14 Oct, 2023",,,
2610990,,Indie; Free To Play; Animation & Modeling; Utilities; Game Development; Early Access,,"19 Feb, 2024",,,
2611340,,,,"2 Oct, 2023",,,
2611360,,,,"21 Sep, 2023",,,
2611570,,,,"13 Oct, 2023",,,
2611720,,,,"24 Sep, 2023",,,
2611810,,,,"21 Sep, 2023",,,
2612560,,,,"21 Sep, 2023",,,
2612760,,,,"29 Sep, 2023",,,
2613360,,,,"21 Sep, 2023",,,
2613590,,,,"21 Sep, 2023",,,
2613670,,,,"25 Sep, 2023",,,
2613680,,,,"25 Sep, 2023",,,
2613810,,,,"3 Jul, 2024",,,
2613840,,,,"25 Sep, 2023",,,
2614340,,,,"27 Sep, 2023",,,
2614900,,,,"21 Sep, 2023",,,
2615160,,,,"12 Nov, 2024",,,
2615340,,,,,,,
2615580,,,,"7 Oct, 2023",,,
2615610,,,,"8 Dec, 2023",,,
2615620,,,,"19 May, 2024",,,
2615820,,,,"19 Oct, 2023",,,
2616260,,Indie; Audio Production; Design & Illustration,,"7 Nov, 2023",,99.0,
2616350,,,,"27 Oct, 2023",,,
2616440,,Animation & Modeling; Design & Illustration; Photo Editing; Game Development; Early Access,Steam Workshop,"2 Nov, 2023",,975.0,
2616870,,,,"30 Oct, 2023",,,
2616880,,,,"16 Nov, 2023",,,
2616940,,,,"25 Apr, 2024",,,
2617290,,,VR Only,"27 Sep, 2023",,,
2617420,,,,"25 Nov, 2023",,,
2617500,,,,"3 Jun, 2024",,,
2617560,,,,"22 May, 2024",,,
2617630,,,,"14 Mar, 2024",,,
2617670,,,,"13 Feb, 2024",,,
2617890,,,,"26 Jan, 2024",,,
2617920,,,,"26 Oct, 2023",,,
2618310,,,,"18 Mar, 2024",,,
2618410,,,,"25 Oct, 2023",,,
2618560,,,,"7 May, 2024",,,
2618790,,,,"10 Oct, 2023",,,
2619190,,,,"9 Oct, 2023",,,
2619470,,,,"26 Sep, 2023",,,
2619550,,,,"5 Nov, 2023",,,
2619980,,,,"28 Sep, 2023",,,
2620250,,,,"1 Aug, 2024",,,
2620310,,Free To Play; Utilities,,"23 Nov, 2023",,,
2620710,,,,"2 Apr, 2024",,,
2620970,,,,"20 Dec, 2023",,,
2620990,,,,,,,
2621090,,,,"19 Dec, 2023",,,
2621170,,,,"18 Apr, 2025",,,
2621250,,,,"26 Sep, 2024",,,
2621680,,,VR Only,"9 Oct, 2023",,,
2621920,,,,"29 Sep, 2023",,,
2621970,,,,"9 May, 2025",,,
2622120,,,,"2 Oct, 2023",,,
2623220,,,,"24 Sep, 2025",,,
2623280,,,,"28 Sep, 2023",,,
2623310,,,,"23 Mar, 2024",,,
2624640,,,,,,,
2625140,,,,"2 Oct, 2023",,,
2625210,,,,"9 Oct, 2023",,,
2626370,,,,"9 Oct, 2023",,,
2626650,,Design & Illustration; Photo Editing; Utilities,,"5 Dec, 2023",,,
2626850,,,VR Only,"7 Nov, 2024",,,
2627000,,,,"11 Oct, 2023",,,
2627120,,,,"15 Jan, 2024",,,
2627510,,,,"3 Oct, 2023",,,
2628170,,,,"7 May, 2024",,,
2628280,,,,"4 Oct, 2023",,,
2628410,,,,"3 Oct, 2023",,,
2628640,,,,"22 Oct, 2023",,,
2629360,,,,"13 Oct, 2023",,,
2629700,,,,"5 Oct, 2023",,,
2629760,,,,"3 Oct, 2023",,,
2630010,,Free To Play; Audio Production,,"15 Nov, 2023",,,
2630910,,,,"4 Oct, 2023",,,
2630950,,,,"1 May, 2024",,,
2631740,,,,"13 Oct, 2023",,,
2631840,,,,"3 Oct, 2023",,,
2632000,,,,"3 Oct, 2023",,,
2632850,,,VR Only,"5 Oct, 2023",,,
2632910,,,,"6 Oct, 2023",,,
2633250,,,,"11 Apr, 2025",,,
2634050,,,,"10 Dec, 2023",,,
2635410,,,,"27 Oct, 2023",,,
2635770,,,,"15 Oct, 2023",,,
2635780,,,,"6 Oct, 2023",,,
2636330,,,,"24 Feb, 2025",,,
2636960,,,,"6 Oct, 2023",,,
2638110,,,,"30 Jul, 2024",,,
2639340,,,,"13 Oct, 2023",,,
2639800,,,,"23 Oct, 2023",,,
2639820,,,,"10 Oct, 2023",,,
2641110,,,,"16 Oct, 2023",,,
2641210,,,,"15 Oct, 2023",,,
2641560,,,,"13 Oct, 2023",,,
2642140,,,,"7 Nov, 2023",,,
2642750,,,,"13 Oct, 2023",,,
2642990,,,,"26 Jan, 2024",,,
2643020,,,,"13 Oct, 2023",,,
2643370,,,,"11 Oct, 2023",,,
2643710,,,,"18 Oct, 2024",,,
2643750,,,,"10 Oct, 2023",,,
2643780,,Design & Illustration; Photo Editing; Utilities; Game Development,,"30 Oct, 2023",,,
2644780,,,,"2 Jan, 2024",,,
2645020,,,,"11 Jul, 2024",,,
2645480,,,,"23 Dec, 2023",,,
2646800,,,,"20 Nov, 2023",,,
2647130,,,,"25 Aug, 2024",,,
2647700,,,,"3 Nov, 2023",,,
2647890,,,,"10 Apr, 2024",,,
2648090,,,,"22 Oct, 2023",,,
2648170,,,,"13 Oct, 2023",,,
2648460,,,,"7 Dec, 2023",,,
2648770,,,,"22 Jan, 2024",,,
2648820,,,,"24 Oct, 2023",,,
2649770,,Free To Play; Utilities,Steam Workshop; Steam Cloud,"5 Aug, 2024",,,
2650100,,,,"30 Jun, 2025",,,
2650160,,,,"1 Nov, 2023",,,
2650220,,,VR Supported,"21 Oct, 2023",,,
2650540,,,,"24 Jul, 2025",,,
2650720,,,,"15 Apr, 2025",,,
2651040,,,,"7 Nov, 2024",,,
2651260,,,,"19 Oct, 2023",,,
2651270,,,,"20 Mar, 2024",,,
2651820,,,,"18 Jun, 2024",,,
2652070,,,,"25 Oct, 2023",,,
2652150,,,,"9 Nov, 2023",,,
2652380,,,,"16 Oct, 2023",,,
2653820,,,,"31 Oct, 2023",,,
